tweet_id,ArrivalTimestamp,display_name,user_name,user_id,tweet_text,word_count_on_text,hashtags_from_text,hashtags_count,sentiment
1.59E+18,22/11/2022 12:42,Karen- APPICS Senior Ambassador,karenmckersie,7.75E+17,https://t.co/Q3FaiqxNtb Posted with the APPICS app - join the next generation social media on https://t.co/GkTRoN1UhW https://t.co/UgDcsaFImm @appics_official @get_starryai #WorldCup2022 #WorldCup #FIFAWorldCup2022 #AIArt #Challenge #APPICS #AIArtwork #aiartcommunity #aiartist,27,#WorldCup2022 #WorldCup #FIFAWorldCup2022 #AIArt #Challenge #APPICS #AIArtwork #aiartcommunity #aiartist,9,NEUTRAL
1.59E+18,22/11/2022 12:42,Pablo Pereira,PabloWeather,21837967,"USA plays Iran in next week's #WorldCup2022 
Iranian women have flooded to #Qatar because in their home country they are not allowed to watch the men's team play in-person. #soccer
is truly a global sport.  In #Iran? Very little has changed. Great film.
https://t.co/v2GROFaXDU",44,#WorldCup2022 #Qatar #soccer #Iran?,4,POSITIVE
1.59E+18,22/11/2022 12:42,Mia Yang,MiaYangtravels,1.56E+18,RT @DiscoverGuangxi: It's time for #FIFAWorldCup! Have you got the best spot to watch it？#WorldCup2022 https://t.co/GvcSBrr0wm,16,#FIFAWorldCup!,1,POSITIVE
1.59E+18,22/11/2022 12:42,thv,IisNurjannah10,1.32E+18,RT @FahadAlkubaisi: I can’t express my gratitude and happiness for my participation in the biggest event of all times the World Cup in my c…,25,,0,POSITIVE
1.59E+18,22/11/2022 12:42,ghomashi,ghomashi_ali,7.07E+17,"RT @Beenetworkintl: Let's goooooaaall⚽️⚽️
Bee Network Football Carnival has started🥳
Come celebrate together🙌
https://t.co/fUYrxPICqL

#bee…",15,#bee…,1,POSITIVE
1.59E+18,22/11/2022 12:42,SafeMoon Clown,safemoonclown,1.43E+18,"RT @SaitamaAngel: World Cup #Giveaway 

3,333 #CRO  to 3 random winners 🏆

To Enter:
1️⃣ Follow @SaitamaAngel @Little_Bull112
2️⃣ Like &amp; RT…",22,#Giveaway #CRO,2,NEUTRAL
1.59E+18,22/11/2022 12:42,Kiplangat Nathan,PROFF_OGW,1.52E+18,"build value ,be patient with yourself  keep  on showing up  everyday after all a boy is born and a man is created 
consistency and discipline and the main constituents of a high value man
#Safaricom5G 
#WorldCup2022",36,#Safaricom5G #WorldCup2022,2,POSITIVE
1.59E+18,22/11/2022 12:42,Minal Kapadia,minalbk,161575377,What was FiFa thinking while agreeing to Qatar and their demands ?!? https://t.co/8dWdbj1IH1,13,,0,NEUTRAL
1.59E+18,22/11/2022 12:42,Alexis,AlexisAngelina_,1.51E+18,"RT @PetaRush: ⚽️#WorldCup2022

Mexico🇲🇽 VS Poland🇵🇱

Vote your pick below⬇️
📝 Follow, Like, RT, Tag 3 friends
⚡️ Comment your guess (eg. 0-…",23,,0,NEUTRAL
1.59E+18,22/11/2022 12:42,Aluhut tut nicht gut | мудак ПТН,pawelismus,264197070,"RT @twitkalk: @DFB_Team @DFB Today I feel #Quatar2022 
Today I feel moneysexual and morally disabled
Today I like a bald spineless ex-redhe…",22,#Quatar2022,1,NEGATIVE
1.59E+18,22/11/2022 12:42,yjn bets,YjnBets,1.41E+18,"Huge day lined up today, can’t wait to hammer these bets. Feeling incredible about them

Argentina -2 (-120)
Denmark -1 (+100)
Poland Draw no Bet (+110)
France -1.5 (-130)

Also parlaying all of these. Gonna be an epic day LETS CASHHHHHH

#GamblingTwitter #Qatar2022 #WorldCup2022",44,#GamblingTwitter #Qatar2022 #WorldCup2022,3,POSITIVE
1.59E+18,22/11/2022 12:42,Liverpool FC updates,itsLFC92,1.43E+18,🚨At the #WorldCup2022 games yesterday were at least more or less 1 hour of added time. What do you think about this rule?👇 #WorldcupQatar2022,24,#WorldCup2022 #WorldcupQatar2022,2,NEUTRAL
1.59E+18,22/11/2022 12:42,هەموو ژیناین,zhinakan,1.46E+18,"Isalamic Republic and IRGC have sent armed troops to #Kurdistan, #Mahabad, #JavanRood, #Kermanshah, #Piranshahr and are using Heavy weapons against unarmed civilians to silence their voice. Numbers have been killed and injured.
#WorldCup
#WorldCup2022 
#FIFAWorldCup2022 https://t.co/H3MOmAWDzs",36,"#Kurdistan, #Mahabad, #JavanRood, #Kermanshah, #Piranshahr #WorldCup #WorldCup2022 #FIFAWorldCup2022",8,NEUTRAL
1.59E+18,22/11/2022 12:42,MD SHORIF ISLAM SADIK,shorifislam9550,1.45E+18,"RT @BitMetis: ⚽️🏆 Ulti-Ball Football Fiesta goes live! 🏆⚽️
Let's do this！Big prizes Here 🎯
🔜 https://t.co/OQcvg3H1mb 
#WorldCup2022 #Qatar2…",19,#WorldCup2022 #Qatar2…,2,POSITIVE
1.59E+18,22/11/2022 12:42,Haya,lalune_0,1.57E+18,"RT @AmnestyIran: As the world's attention is turned to the #ENGIRN game, let's remember the faces of children killed by Iran's security for…",23,#ENGIRN,1,NEGATIVE
1.59E+18,22/11/2022 12:42,Anti Woke,pp2786,148812896,"RT @gnuseibeh: Qatar World Cup so far:

1. Invited extremist preacher banned from Britain to preach to Muslim fans 🇬🇧 
2. Banned Jewish wor…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:43,txtfwb🛸,txtfwb,1.26E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:43,Emileigh Eichelberger,Emileig10149980,1.58E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:43,iziand,0xiziand,1.59E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:43,Khaleel Chen,ONEXKC,1.45E+18,"RT @TopGoal_NFT: Enjoy #WorldCup2022 with TopGoal
Predict Match Results, Split Jackpot 

🎲Predict Winning team, draw 2 with 50TMT
🎲Predict…",19,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:43,MagicSck Team,Magic_sakura79,1.14E+18,"RT @taskonxyz: 🎉So excited to collaborate w/ @XTexchange, the world's 1st social-infused exchange! Our #giveaway is LIVE now, FREE to WIN B…",22,#giveaway,1,POSITIVE
1.59E+18,22/11/2022 12:43,Padmaprasad 🇺🇸🇮🇳,Prasad2912,125607890,"RT @gnuseibeh: Qatar World Cup so far:

1. Invited extremist preacher banned from Britain to preach to Muslim fans 🇬🇧 
2. Banned Jewish wor…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:43,Raza,Raza3391496,1.59E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:43,هەموو ژیناین,zhinakan,1.46E+18,"Isalamic Republic and IRGC have sent armed troops to #Kurdistan, #Mahabad, #JavanRood, #Kermanshah, #Piranshahr and are using Heavy weapons against unarmed civilians to silence their voice. Numbers have been killed and injured.
#WorldCup
#WorldCup2022 
#FIFAWorldCup2022 https://t.co/BSG7bSkgxZ",36,"#Kurdistan, #Mahabad, #JavanRood, #Kermanshah, #Piranshahr #WorldCup #WorldCup2022 #FIFAWorldCup2022",8,NEUTRAL
1.59E+18,22/11/2022 12:43,Hasan,ConnectsHasan,88398183,RT @CE_ChinaEconomy: The Al-Qasar 800-megawatt photovoltaic plant designed and built by the Power Construction Corporation of China has bee…,19,,0,NEUTRAL
1.59E+18,22/11/2022 12:43,Nashita Kazi,jeonmylovely,1.19E+18,RT @FahadAlkubaisi: I can’t express my gratitude and happiness for my participation in the biggest event of all times the World Cup in my c…,25,,0,POSITIVE
1.59E+18,22/11/2022 12:43,alimuhammad.near,Alimuha12345,9.65E+17,@taskonxyz @XTexchange Very amazing quest,5,,0,POSITIVE
1.59E+18,22/11/2022 12:43,Satyam Singh,satyam2311,158672916,"RT @StefSimanowitz: This is what courage looks like

The Iranian football team refuses to sing the national anthem on biggest stage in the…",23,,0,NEGATIVE
1.59E+18,22/11/2022 12:43,Sunbaby 00,sunbaby_00,1.51E+18,"RT @EvelynExchange: 🪙 For Evelyn's #WorldCup2022 campaign, we will have a total reward of $100,000 WORTH OF $ELN for our participants ‼️

🏆…",23,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:43,世界杯/天博体育/爱游戏/加拿大28/卡塔尔世界杯/亿博/MG电子游戏/英皇/足球,kchari31,1.46E+18,#WorldCup2022 #竞彩足球 Charles Lawrence #世界杯 Jamie Armstrong Veromca Kingsley Nathaniel Sherwood https://t.co/QFVyaQfLg4,12,#WorldCup2022 #竞彩足球 #世界杯,3,NEUTRAL
1.59E+18,22/11/2022 12:43,3DPWYVdXfwZBk8QNhdAYMSJRscy3bxakeG #BTC,Esel2022,1.48E+18,@LBank_Exchange @RimaunangisRXT Now Come Let's join party #worldcup2022 ￼￼We are excited to kickstart @shibawc  ￼ Invite your friends ￼  https://t.co/Px4mtcgwIe #lunc #doge #shib #xrp #qatar2022 #worldcup2022 #btc￼ #shibaworldcup #ftx #fifaworldcup #eth Tg @shibaworldcup_ENG #fwc #whale #ShibaArmy #ftx https://t.co/cNbEIcg0aS,38,#worldcup2022 #lunc #doge #shib #xrp #qatar2022 #worldcup2022 #btc￼ #shibaworldcup #ftx #fifaworldcup #eth #fwc #whale #ShibaArmy #ftx,16,NEUTRAL
1.59E+18,22/11/2022 12:43,virendar singh,virendar_singh,467525329,"RT @INSIGHTUK2: ""Football as a profession is Haram""

Islamic preacher, Zakir Naik, who inspired some youths to join ISIS also said that #fo…",23,#fo…,1,NEUTRAL
1.59E+18,22/11/2022 12:43,いぷ🌊🔥𝗧𝗞ˢᵒᵒⁿ,IPU___KxV,1.04E+18,RT @FahadAlkubaisi: I can’t express my gratitude and happiness for my participation in the biggest event of all times the World Cup in my c…,25,,0,POSITIVE
1.59E+18,22/11/2022 12:43,Shahbaz Ali,Shahbaz033432,1.37E+18,"RT @TopGoal_NFT: Enjoy #WorldCup2022 with TopGoal
Predict Match Results, Split Jackpot 

🎲Predict Winning team, draw 2 with 50TMT
🎲Predict…",19,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:43,Joseph Abraham Puthumana,ipseadd,1.52E+18,"RT @gnuseibeh: Qatar World Cup so far:

1. Invited extremist preacher banned from Britain to preach to Muslim fans 🇬🇧 
2. Banned Jewish wor…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:43,Pedro,peterkatsenis,53848133,Never truly appreciated the Sport until I heard @rogbennett  conversation with @NPRMichel. His brilliant take on Soccer and love for the game is infectious. Thank you Michel Martin for your passion for journalism and sharing this story #WorldCup2022,38,#WorldCup2022,1,POSITIVE
1.59E+18,22/11/2022 12:43,Rubyma,Rubyma13,1.28E+18,adhoda sethu I strongly condemn #QatarWorldCup2022  Because how dare you cant allow a man who is wearing Rainbow Tshirt..Who are you to say that? And replying that it is proud moment.. Eat the shit assholes https://t.co/aIF5a2XzI8,36,#QatarWorldCup2022,1,NEGATIVE
1.59E+18,22/11/2022 12:43,"A(💙,🧡)(☁️, ☁️).eth.lens🛸🏰🌘",Andrrreyiv,1.43E+18,"RT @MechcraftWorld: 📢 Nov 20 #WorldcupQatar2022 start!!!

Let's have fun and Join our DC to complete the task🎁https://t.co/t2xwDChR5e
----…",19,#WorldcupQatar2022,1,POSITIVE
1.59E+18,22/11/2022 12:43,naf⁷,yoonkitaes,1.37E+18,RT @FahadAlkubaisi: I can’t express my gratitude and happiness for my participation in the biggest event of all times the World Cup in my c…,25,,0,POSITIVE
1.59E+18,22/11/2022 12:43,Adi,adikurniadi45,1.47E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:43,世界杯/天博体育/爱游戏/加拿大28/卡塔尔世界杯/亿博/MG电子游戏/英皇/足球,Solomon00543580,1.58E+18,Lorraine #WorldCup2022 Spring-like #世界杯 Shana #大发彩票  https://t.co/scyBFnpEch,7,#WorldCup2022 #世界杯 #大发彩票,3,NEUTRAL
1.59E+18,22/11/2022 12:43,Achu,Achu11062840,8.45E+17,RT @MarkBareta: Ambazonia Forces on the ground have now concluded by instituting a decree. No #Cameroun matches in public places and no gat…,23,#Cameroun,1,NEUTRAL
1.59E+18,22/11/2022 12:43,D-W 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇮🇪🏴󠁧󠁢󠁷󠁬󠁳󠁿,D_Wizard05,1.44E+18,"RT @LastWordOnSpurs: 😍 Yes Please!

📸[@THFC_Cotton]

#THFC | #COYS | #ENG | #WorldCup2022 https://t.co/52wbP91aS0",14,#THFC #COYS #ENG #WorldCup2022,4,NEUTRAL
1.59E+18,22/11/2022 12:43,SiniardHo,HoSiniard,1.47E+18,"RT @RoadQatar_WC: ☁️WELCOME TO THE ROADQATAR - AIRDROP CAMPAIGN☁️

⚽️Let's accompany ROADQATAR in the real “Road to Qatar"" of WORLD CUP 202…",22,,0,NEUTRAL
1.59E+18,22/11/2022 12:43,Asih 🐯🐰,coffee_latte13,9.98E+17,RT @FahadAlkubaisi: I can’t express my gratitude and happiness for my participation in the biggest event of all times the World Cup in my c…,25,,0,POSITIVE
1.59E+18,22/11/2022 12:43,Jodie,MrsJodieSutton,3065477770,RT @BeyondTrust: Cyber criminals have World Cup #Qatar2022 in their sights. Volumes of malicious cyber activity around the upcoming FIFA Wo…,21,#Qatar2022,1,NEGATIVE
1.59E+18,22/11/2022 12:43,Axs777,LonelyAxs1,1.44E+18,"RT @TopGoal_NFT: Enjoy #WorldCup2022 with TopGoal
Predict Match Results, Split Jackpot 

🎲Predict Winning team, draw 2 with 50TMT
🎲Predict…",19,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:43,Satyaphani Kumar Bondada,SatyaphaniB,1.41E+18,"@Unimoni_India Denmark 
                         
#contestalert #contest #contestalerindia #contestindia #worldcup #worldcup2022 #football #prediction #worldcupprediction #winner 
@Unimoni_India 
Tagging
@kittupari31 
@khambaty_rehana 
@p_pinky777",17,#contestalert #contest #contestalerindia #contestindia #worldcup #worldcup2022 #football #prediction #worldcupprediction #winner,10,NEUTRAL
1.59E+18,22/11/2022 12:43,هەموو ژیناین,zhinakan,1.46E+18,"Isalamic Republic and IRGC have sent armed troops to #Kurdistan, #Mahabad, #JavanRood, #Kermanshah, #Piranshahr and are using Heavy weapons against unarmed civilians to silence their voice. Numbers have been killed and injured.
#WorldCup
#WorldCup2022 
#FIFAWorldCup2022 https://t.co/QRAcHfiPoF",36,"#Kurdistan, #Mahabad, #JavanRood, #Kermanshah, #Piranshahr #WorldCup #WorldCup2022 #FIFAWorldCup2022",8,NEUTRAL
1.59E+18,22/11/2022 12:43,Satyaphani Kumar Bondada,SatyaphaniB,1.41E+18,"RT @Unimoni_India: 𝗣𝗿𝗲𝗱𝗶𝗰𝘁 𝗮𝗻𝗱 𝘄𝗶𝗻 𝗧𝗼𝗱𝗮𝘆'𝘀 𝗙𝗶𝗳𝗮 𝗪𝗼𝗿𝗹𝗱 𝗖𝘂𝗽 𝗠𝗮𝘁𝗰𝗵. 𝗗𝗲𝗻𝗺𝗮𝗿𝗸 𝘃𝘀 𝗧𝘂𝗻𝗶𝘀𝗶𝗮 
#contestalert #contest #contestalerindia #contestindia…",17,#contestalert #contest #contestalerindia #contestindia…,4,NEUTRAL
1.59E+18,22/11/2022 12:43,AM,anibesh26,134357861,"RT @gnuseibeh: Qatar World Cup so far:

1. Invited extremist preacher banned from Britain to preach to Muslim fans 🇬🇧 
2. Banned Jewish wor…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:43,MD SHORIF ISLAM SADIK,shorifislam9550,1.45E+18,Good https://t.co/kzO9OGBYVT,2,,0,POSITIVE
1.59E+18,22/11/2022 12:43,Omar Ahmed🇳🇪♥️🤍💚,Ahm70007828Omar,1.59E+18,"RT @TheBlancosLive: 🚨 After his brilliant performance today, Jude Bellingham cost €10M more. @jigochoa #WorldCup2022 🏴󠁧󠁢󠁥󠁮󠁧󠁿⭐️",16,#WorldCup2022,1,POSITIVE
1.59E+18,22/11/2022 12:43,Der Sammer des Volkes,WarnenUndMahnen,9.60E+17,Make Love Not Law @fifacom_de @fifaworldcup_de #WM2022 #Lovesolutions #Quatar2022 #WorldCup2022,10,#WM2022 #Lovesolutions #Quatar2022 #WorldCup2022,4,NEUTRAL
1.59E+18,22/11/2022 12:43,BEBE🐯🐰,juujuu_u,1.43E+18,RT @FahadAlkubaisi: I can’t express my gratitude and happiness for my participation in the biggest event of all times the World Cup in my c…,25,,0,POSITIVE
1.59E+18,22/11/2022 12:43,Charlotte Lewis,justinandkimsma,53739323,#gmb These problems with the ticketing app at the #WorldCup2022 prior to #ENGIRN match is an example of why I insist on good old-fashioned proper tickets - if a venue can't provide me with those (or at least let me print-off from an email at home) then I won't go to their event.,53,#gmb #WorldCup2022 #ENGIRN,3,NEGATIVE
1.59E+18,22/11/2022 12:43,Soepriadi57 | Beta Release 3rd Nov,soepriadi57,1.11E+18,"RT @TheAptosLeague: 📢THE AIRDROP HAS ARRIVED!
Join to share the $5,000 prize pool

✅ RT/❤️ &amp; tag 3 frens
✅ Complete all tasks: https://t.co…",24,,0,NEUTRAL
1.59E+18,22/11/2022 12:43,James Osborne,osborne_tweets,3391927385,"Stay true to your values - they are your USPs.

#alexscott #worldcup2022 #onelove https://t.co/PzBtMlJV6i",14,#alexscott #worldcup2022 #onelove,3,NEUTRAL
1.59E+18,22/11/2022 12:43,tamaagochiyy,blackcat_bunny,3355566687,RT @FahadAlkubaisi: I can’t express my gratitude and happiness for my participation in the biggest event of all times the World Cup in my c…,25,,0,POSITIVE
1.59E+18,22/11/2022 12:43,Boakye Prince,Boakyep20308073,1.49E+18,"RT @TheBlancosLive: 🚨 According to @franceinfo, FIFA have asked referees to apply new guidelines to maximize effective playing time. This i…",21,,0,NEUTRAL
1.59E+18,22/11/2022 12:43,Casper Klynge,KlyngeC,8.46E+17,Dressed appropriately for an ordinary day at the office… 🇹🇳-🇩🇰 #WorldCup2022 🏳️‍🌈! https://t.co/2pAFOtXGVm,13,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:43,هەموو ژیناین,zhinakan,1.46E+18,"Isalamic Republic and IRGC have sent armed troops to #Kurdistan, #Mahabad, #JavanRood, #Kermanshah, #Piranshahr and are using Heavy weapons against unarmed civilians to silence their voice. Numbers have been killed and injured.
#WorldCup
#WorldCup2022 
#FIFAWorldCup2022 https://t.co/KyTDUyMjkw",36,"#Kurdistan, #Mahabad, #JavanRood, #Kermanshah, #Piranshahr #WorldCup #WorldCup2022 #FIFAWorldCup2022",8,NEUTRAL
1.59E+18,22/11/2022 12:43,Environmentalist Thanos,pkfzd1,3222268676,"RT @INSIGHTUK2: ""Football as a profession is Haram""

Islamic preacher, Zakir Naik, who inspired some youths to join ISIS also said that #fo…",23,#fo…,1,NEUTRAL
1.59E+18,22/11/2022 12:43,Liverpool FC updates,itsLFC92,1.43E+18,🚨At the #WorldCup2022 games yesterday was more or less 1 hour of added time. What do you think about this rule?👇 #WorldcupQatar2022,22,#WorldCup2022 #WorldcupQatar2022,2,NEUTRAL
1.59E+18,22/11/2022 12:43,Tomasz,Tomasz90625091,1.41E+18,"RT @TopGoal_NFT: Enjoy #WorldCup2022 with TopGoal
Predict Match Results, Split Jackpot 

🎲Predict Winning team, draw 2 with 50TMT
🎲Predict…",19,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:43,MuniDewan3,MuniDewan3,1.58E+18,"Quite brilliant &amp; interesting project at its early stage. Its community is fast growing. My all out support goes to this project.
@SuidenC 
@Sujan339 
@AmarShanti2 https://t.co/tItV3z4Xx1",26,,0,POSITIVE
1.59E+18,22/11/2022 12:43,ꜱᴀɴᴄʜɪᴛ (समर),sanchit_gs,1.38E+18,"RT @gnuseibeh: Qatar World Cup so far:

1. Invited extremist preacher banned from Britain to preach to Muslim fans 🇬🇧 
2. Banned Jewish wor…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:43,Alex Robin,1AlexRobin,1.41E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:43,Md Sakib Mia,sakibxcc,7.30E+17,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:43,depedenero.,buhariyunusa17,1.54E+18,"RT @feedpayhq: Predict the correct score and stand a chance to win 5 Scrims (5$)

NB: make sure you are following @feedpayhq

#WorldCup2022…",23,#WorldCup2022…,1,NEUTRAL
1.59E+18,22/11/2022 12:43,هەموو ژیناین,zhinakan,1.46E+18,"Isalamic Republic and IRGC have sent armed troops to #Kurdistan, #Mahabad, #JavanRood, #Kermanshah, #Piranshahr and are using Heavy weapons against unarmed civilians to silence their voice. Numbers have been killed and injured.
#WorldCup
#WorldCup2022 
#FIFAWorldCup2022 https://t.co/N5xWS4GScx",36,"#Kurdistan, #Mahabad, #JavanRood, #Kermanshah, #Piranshahr #WorldCup #WorldCup2022 #FIFAWorldCup2022",8,NEUTRAL
1.59E+18,22/11/2022 12:43,世界杯/天博体育/爱游戏/加拿大28/卡塔尔世界杯/亿博/MG电子游戏/英皇/足球,OtisHodgson2,1.58E+18,Lambert Dickens #WorldCup2022 Ella Foster May Betty #搞钱 Christine Toby #杜兰特  https://t.co/tDK8nofdWa,12,#WorldCup2022 #搞钱 #杜兰特,3,NEUTRAL
1.59E+18,22/11/2022 12:43,jxdvh14zgswn,jxdvh14zgswn,1.53E+18,#亚博体育 #WorldCup2022 #百家乐 Poppy Symons Benjamin Richards Gail Sassoon Nelson Wilcox Simon Cronin Ethel Patrick Bob Zechariah https://t.co/nKHrG69n6X,18,#亚博体育 #WorldCup2022 #百家乐,3,NEUTRAL
1.59E+18,22/11/2022 12:43,MuniDewan3,MuniDewan3,1.58E+18,"@binary_x @SecondLiveReal Quite brilliant &amp; interesting project at its early stage. Its community is fast growing. My all out support goes to this project.
@SuidenC 
@Sujan339 
@AmarShanti2",27,,0,POSITIVE
1.59E+18,22/11/2022 12:43,ビッキー ( Vicky)備喜伊,StrikeVegan,1.35E+18,"RT @TarekFatah: #Qatar welcomes #India's Wanted radical Islamist jihadi preacher Dr #ZakirNaik at the #FIFA #WorldCup2022, taking advantage…",18,"#Qatar #India's #ZakirNaik #FIFA #WorldCup2022,",5,NEGATIVE
1.59E+18,22/11/2022 12:43,kaka22,kaka2299155658,1.52E+18,"RT @Helia_m00n: Thanks @10KWorldCup @Johnsonweb3eth Airdrop❤️‍🔥 
I’ll give it to the community! Anyone want Brazil?⚽️

To enter:
1. Follow…",19,,0,POSITIVE
1.59E+18,22/11/2022 12:43,亚博体育/乐鱼体育/博鱼体育/乐动/足彩/亚美/AG真人/华体会/爱游戏体育/卡塔尔,NatSidney4,1.58E+18,Jeff Nixon #WorldCup2022 Alexander Maxwell Phyllis Waters #DOGE Natividad Dickey #篮球  https://t.co/zi1VPfgzQm,12,#WorldCup2022 #DOGE #篮球,3,NEUTRAL
